Country,Country_Code,Year,Budget_Deficit_Surplus,Capital_Expenditure,Consumer_Price_Index_(CPI),Defence_Expenditure,Education_Expenditure,Expenditure,Exports,Food_Inflation_,Food_Inflation_YoY,GDP_Growth_Rate,GDP_per_Capita,GDP_per_Capita_,GDP_per_capita,Government_Debt,Health_Expenditure,Imports,Inflation_Rate,Inflation_Rate_,Interest_Rate,Labour_Force,Nominal_GDP,Population,Real_GDP,Revenue,Tax_Revenue,Unemployment_Rate,Value_Added_Tax_(VAT),Fiscal_Balance_Ratio,Debt_GDP_Ratio,Expenditure_Growth,Revenue_Growth,Revenue_Volatility,Fiscal_Gap,Debt_Growth,Trade_Balance,Deficit_Revenue_Ratio,Tax_GDP_Ratio,CapEx_Share,Health_Per_Capita
Togo,TGO,1985.0,,,,,,,126.69,,,,,,,420.18,,-136.46,,,,,342.5,3336508.0,1283.23,,77.0,,,,122.68029197080293,,,,,19.024417880006816,263.15,,22.48175182481752,,
Togo,TGO,1986.0,,,,,,,125.49,,,,,,,368.88,,-144.95,,,,,367.4,3439370.0,1303.17,,78.6,,,,100.40283070223191,,,,,-12.209053262887338,270.44,,21.393576483396842,,
Togo,TGO,1987.0,,,,,,,119.47,,,,,,,371.11,,-131.37,,,,,375.4,3544927.0,1309.61,,73.5,,,,98.85721896643581,,,,,0.6045326393407047,250.84,,19.579115610015986,,
Togo,TGO,1988.0,,,,,,,129.67,,,,,,,364.07,,-150.25,,,,,412.1,3653420.0,1390.65,,79.6,,,,88.34506187818491,,,,,-1.8970116676996107,279.91999999999996,,19.315700072797863,,
Togo,TGO,1989.0,,,,,,,131.34,,,,,,,375.24,,-149.97,,,,,431.6,3763657.0,1447.9,,83.8,,,,86.94161260426321,,,,,3.068091301123421,281.31,,19.416126042632065,,
Togo,TGO,1990.0,-12.9,32.2,,,,127.6,139.9,,,-0.3,,,,348.65,,-164.1,,,,,687.76,3875947.0,1686.54,127.6,82.5,,,-1.875654298010934,50.693555891590094,,,,0.0,-7.086131542479491,304.0,-10.10971786833856,11.995463533790858,25.235109717868344,
Togo,TGO,1991.0,-29.4,20.4,,,,115.0,145.12,,,-0.52,,,,381.19,,-159.96,,,,,704.12,3990215.0,1677.79,115.0,68.9,,,-4.1754246435266715,54.137078907004486,-9.874608150470209,-9.874608150470209,,0.0,9.333142119604187,305.08000000000004,-25.565217391304344,9.785263875475772,17.739130434782606,
Togo,TGO,1992.0,-18.2,15.7,,,,98.8,111.1,,,-3.23,,,,358.05,,-144.9,,,,,692.78,4106219.0,1623.6,98.8,54.9,,,-2.6270966251912586,51.68307399174341,-14.086956521739136,-14.086956521739136,14.437451298619157,0.0,-6.070463548361705,256.0,-18.421052631578945,7.924593666098906,15.890688259109313,
Togo,TGO,1993.0,-53.8,8.2,,,,93.1,74.76,,,-15.73,,,,366.28,,-106.27,,,,,564.94,4078392.0,1369.09,93.1,30.9,,,-9.52313520019825,64.83520373845009,-5.769230769230771,-5.769230769230771,15.687016924833099,0.0,2.298561653400344,181.03,-57.78732545649839,5.469607391935425,8.807733619763694,
Togo,TGO,1994.0,-59.3,12.4,,,,135.9,182.32,,,14.56,,,,808.23,,-202.94,,,,,858.5,4092612.0,1568.43,135.9,60.3,,,-6.907396622015143,94.14443797320908,45.97207303974222,45.97207303974222,18.25779285675024,0.0,120.65905864366061,385.26,-43.63502575423105,7.023878858474082,9.124356144223695,
Togo,TGO,1995.0,-42.0,22.9,95.93333333333334,,,147.2,188.38,,,5.37,,,,736.62,,-252.8,,,,,1019.32,4279566.0,1652.6,147.2,88.8,,,-4.120393988148962,72.26582427500686,8.314937454010284,8.314937454010284,23.29538580921123,0.0,-8.860101703722956,441.18,-28.53260869565218,8.71169014637209,15.557065217391305,
Togo,TGO,1996.0,-24.2,15.1,100.0,,,150.7,225.41,,,7.67,,,,761.25,,-290.45,,,,,1141.78,4445883.0,1780.56,150.7,98.1,,,-2.1194976265129886,66.67221356128151,2.377717391304346,2.377717391304346,27.27678500116903,0.0,3.343650729005465,515.86,-16.05839416058394,8.591847816567114,10.019907100199072,
Togo,TGO,1997.0,-20.8,17.6,66.85000000000001,,,161.2,246.58,,,3.81,,,,785.45,,-309.65,,,,,1326.67,4592550.0,1848.0,161.2,115.7,,,-1.5678352566953349,59.20462511400725,6.967485069674861,6.967485069674861,26.475781386013892,0.0,3.178981937602643,556.23,-12.903225806451616,8.7210836153678,10.918114143920597,
Togo,TGO,1998.0,-71.8,34.2,67.50833333333334,,,212.3,247.94,-0.4533333333333333,,-2.3,,,,868.31,,-326.51,,0.9841666666666667,,,1269.1,4728297.0,1806.4,212.3,115.0,,,-5.657552596328107,68.41935229690331,31.69975186104219,31.69975186104219,29.82118374578715,0.0,10.549366605130794,574.45,-33.82006594441827,9.061539673784573,16.109279321714556,
Togo,TGO,1999.0,-33.2,29.0,67.45,,,175.0,241.03,-4.92,,2.62,,,,937.86,,-301.34,,-0.010833333333333398,,,1326.91,4867941.0,1852.66,175.0,112.7,,,-2.5020536434272107,70.68000090435673,-17.56947715496939,-17.56947715496939,26.36981228602129,0.0,8.009812163858543,542.37,-18.97142857142857,8.493417036573693,16.57142857142857,
Togo,TGO,2000.0,-54.6,28.3,68.71666666666667,,,175.8,257.61,-3.456666666666667,,-0.96,,,,902.2,,-344.92,,1.9241666666666666,,,1496.23,5008035.0,1834.81,175.8,103.9,,,-3.649171584582584,60.298216183340806,0.45714285714286707,0.45714285714286707,23.306973205459325,0.0,-3.8022732604013343,602.53,-31.058020477815703,6.944119553811914,16.097838452787258,
Togo,TGO,2001.0,-20.0,22.8,71.425,,,152.1,261.85,6.021666666666667,,0.82,,,,950.3,,-378.3,,4.019166666666667,,,1533.19,5145426.0,1849.92,152.1,108.2,,,-1.3044697656520066,61.98188091495509,-13.481228668941991,-13.481228668941991,22.947701409945154,0.0,5.331412103746391,640.1500000000001,-13.149243918474687,7.057181432177356,14.990138067061146,
Togo,TGO,2002.0,-7.0,14.4,73.60000000000001,,,135.3,295.69,3.875,,3.83,,,,893.5,,-401.15,,3.0858333333333334,,,1671.88,5281538.0,1920.71,135.3,115.5,,,-0.41869033662703065,53.44283082517883,-11.045364891518727,-11.045364891518727,29.036098222729564,0.0,-5.977059875828683,696.8399999999999,-5.173688100517369,6.908390554346005,10.643015521064301,
Togo,TGO,2003.0,17.0,10.4,72.91666666666667,,,153.8,347.39,-4.754166666666666,,6.72,,,,827.0,,-438.48,,-0.9291666666666667,,,1732.66,5421001.0,2049.78,153.8,148.8,,,0.9811503699514041,47.7300797617536,13.67331855136733,13.67331855136733,17.122937832042698,0.0,-7.442641298265251,785.87,11.053315994798439,8.587951473456997,6.762028608582575,
Togo,TGO,2004.0,13.7,15.8,73.19166666666666,,,165.8,317.51,-0.9591666666666668,,-0.98,,,,781.4,,-450.75,,0.4033333333333333,,,1682.93,5565218.0,2029.72,165.8,161.0,,,0.8140564372849731,46.430927014195476,7.802340702210664,7.802340702210664,15.28930999097079,0.0,-5.513905683192267,768.26,8.262967430639323,9.566648642546035,9.529553679131483,
Togo,TGO,2005.0,-31.9,36.6,78.175,,,219.8,334.46,10.8725,,-4.67,,,,820.4,,-483.91,,6.800833333333333,10.291666666666666,,1698.71,5711597.0,1935.01,219.8,162.0,,,-1.8778955795868628,48.29547126937499,32.56936067551266,32.56936067551266,32.31474895461822,0.0,4.991041719989764,818.37,-14.513193812556867,9.536648397901937,16.65150136487716,
Togo,TGO,2006.0,-32.3,47.3,79.90833333333333,,,244.2,329.61,-0.9516666666666665,,2.65,,,,839.95,,-496.26,,2.245833333333333,10.31,,1734.93,5874240.0,1986.29,244.2,179.1,,,-1.8617465834356428,48.414057051293135,11.101000909918103,11.101000909918103,46.15302806967272,0.0,2.3829839102876837,825.87,-13.226863226863225,10.323183067904756,19.36936936936937,
Togo,TGO,2007.0,-7.9,24.1,80.65833333333333,,,231.6,324.41,2.9516666666666667,,-1.18,,,,847.2,,-513.76,,0.9566666666666667,10.266666666666667,,1799.65,6047537.0,1962.95,231.6,195.9,,,-0.4389742449920818,47.07582029839135,-5.159705159705153,-5.159705159705153,40.6266907340482,0.0,0.8631466158699919,838.1700000000001,-3.4110535405872193,10.885449948601117,10.405872193436961,
Togo,TGO,2008.0,-3.4,49.9,87.70166666666667,,,253.3,381.8,20.495,,4.04,,,,680.0,,-585.39,,8.739166666666668,9.821666666666667,,2042.17,6222482.0,2042.17,253.3,211.2,,,-0.1664895674698972,33.29791349397944,9.369602763385165,9.369602763385165,34.36405098354964,0.0,-19.735599622285182,967.19,-1.342281879194631,10.341940191071261,19.6999605211212,
Togo,TGO,2009.0,-9.0,92.2,90.96,,,326.3,426.4,9.806666666666667,,5.45,,,,770.124,,-621.0,,3.763333333333333,9.966666666666667,,2220.67,6398624.0,2153.54,326.3,229.1,,,-0.4052830902385316,34.67980384298433,28.81958152388473,28.81958152388473,41.80254776924488,0.0,13.25352941176472,1047.4,-2.7581979773214833,10.316706219294176,28.256205945448976,
Togo,TGO,2010.0,4.6,123.6,92.27749999999999,,,354.5,483.5,-0.27749999999999997,,5.85,,,,260.3,,705.5,,1.455,9.645,,2348.49,6571855.0,2279.62,354.5,246.7,,,0.19587053809043256,11.083717622812959,8.642353662273973,8.642353662273973,54.79833026653278,0.0,-66.2002482717069,-222.0,1.2976022566995769,10.504622118893417,34.86600846262341,
Togo,TGO,2011.0,-19.7,144.2,95.5625,,,420.8,556.2,1.1783333333333332,,5.82,,,,241.9,,953.1,,3.5691666666666664,9.543416666666667,,2555.32,6748672.0,2412.37,420.8,291.4,,,-0.7709406258315984,9.4665247405413,18.702397743300423,18.702397743300423,76.84006116603504,0.0,-7.06876680752978,-396.9,-4.681558935361217,11.403659815600394,34.268060836501895,
Togo,TGO,2012.0,-115.4,175.1,98.08416666666666,,,535.0,670.7,3.615,,6.3,,,,278.8,,955.5,,2.6425,9.423333333333334,,2763.92,6926635.0,2564.41,535.0,327.7,,,-4.175229384352659,10.087122637413529,27.138783269961976,27.138783269961976,106.36736811635423,0.0,15.254237288135597,-284.79999999999995,-21.570093457943926,11.856348953660019,32.72897196261682,
Togo,TGO,2013.0,-94.8,162.2,99.81333333333333,,,614.4,751.9,0.46083333333333326,,5.82,,,,357.4,,1182.0,,1.7700000000000002,9.07,,2974.13,7106229.0,2713.77,614.4,402.8,,,-3.1874867608342607,12.016959581457433,14.841121495327103,14.841121495327103,121.99051192613305,0.0,28.192252510760383,-430.1,-15.4296875,13.543456405738821,26.399739583333332,
Togo,TGO,2014.0,-74.7,207.3,99.99916666666667,,,636.7,655.5,-4.298333333333333,,5.63,,,,382.3,,1093.9,,0.19166666666666665,8.786666666666667,,3156.75,7288383.0,2866.64,636.7,458.2,,,-2.3663578047042053,12.110556743486182,3.629557291666674,3.629557291666674,122.15578987506086,0.0,6.966983771684387,-438.4000000000001,-11.732370032982566,14.514928328185633,32.55850479032512,
Togo,TGO,2015.0,-152.4,277.7,101.79,,,780.6,597.7,5.935,,5.47,,,,527.2,,1208.5,,1.795,8.293333333333333,,3402.69,7473229.0,3023.39,780.6,516.3,,,-4.47880941255301,15.49362416206002,22.60091094707082,22.60091094707082,132.73752295413698,0.0,37.90217106984044,-610.8,-19.52344350499616,15.173289368117576,35.57519856520625,
Togo,TGO,2016.0,-217.7,332.4,102.66250000000001,,,912.7,614.2,3.1466666666666665,,5.7,,,,564.1,,1185.9,,0.86,8.478333333333333,,3597.8,7661354.0,3196.75,912.7,568.5,,,-6.050920006670743,15.679026071488131,16.92287983602356,16.92287983602356,150.1765860578808,0.0,6.999241274658563,-571.7,-23.85230634381505,15.801323030741008,36.41941492275665,
Togo,TGO,2017.0,-7.8,174.5,102.44166666666666,,,717.7,591.5,-1.2133333333333334,,4.0,,,,550.2,,965.3,,-0.20833333333333334,8.150083333333333,,3708.9,7852795.0,3324.88,717.7,563.2,,,-0.2103049421661409,14.83458707433471,-21.36518023446916,-21.36518023446916,120.55072376389984,0.0,-2.464102109555044,-373.79999999999995,-1.0868050717570015,15.185095311278276,24.313780130973946,
Togo,TGO,2018.0,-23.1,201.69,103.3925,,,789.0,600.4,0.3058333333333333,,4.8,,,,600.8,,1035.1,,0.9291666666666667,8.186166666666667,,3904.4,8046679.0,3484.31,789.0,546.9,,,-0.5916402007990985,15.387767646757503,9.934513027727455,9.934513027727455,101.61871382772019,0.0,9.196655761541251,-434.69999999999993,-2.927756653992396,14.00727384489294,25.562737642585553,
Togo,TGO,2019.0,68.0,129.75,104.10166666666667,,,753.7,618.2,-0.4883333333333333,,4.9,,,,751.3,,1061.7,,0.695,7.753333333333333,,4097.1,8243094.0,3655.85,753.7,626.2,,,1.659710526958092,18.33736057211198,-4.474017743979719,-4.474017743979719,73.6323502273294,0.0,25.049933422103866,-443.5,9.022157357038608,15.28398135266408,17.21507230993764,
Togo,TGO,2020.0,-307.5,394.19,106.02083333333333,,,1131.3,695.0,3.464166666666667,,2.0,,,,981.3,,1123.2,,1.8583333333333334,7.665,,4259.3,8442580.0,3728.53,1131.3,655.2,,,-7.219496161341066,23.03899701828939,50.09950908849674,50.09950908849674,168.05288453341143,0.0,30.613603087980845,-428.20000000000005,-27.181119066560594,15.382809381823304,34.8439847962521,
Togo,TGO,2021.0,-215.5,379.83,110.83833333333332,,,1139.4,720.8,9.845,,5.99,,,,1064.0,,1275.4,,4.533333333333333,7.565,,4625.84,8644829.0,3951.91,1139.4,779.6,,,-4.658613354547498,23.001227885097624,0.7159904534606243,0.7159904534606243,210.69918604493975,0.0,8.427596046061359,-554.6000000000001,-18.913463226259434,16.853155318817773,33.3359662980516,
Togo,TGO,2022.0,-422.3,610.8,119.26666666666667,,,1477.2,899.2,11.375,,5.9,,,,3337.3,,1616.0,,7.633333333333334,7.190833333333333,,5104.8,8848699.0,4183.09,1477.2,864.8,,,-8.272606174580787,65.37572480802383,29.647182727751442,29.647182727751442,296.937244211635,0.0,213.656015037594,-716.8,-28.587868941240185,16.940918351355585,41.3484971567831,
Togo,TGO,2023.0,-370.5,610.8,125.61416666666666,,,1642.8,953.3,3.516666666666666,,6.5,,,,3707.9,,1708.9,,5.321666666666666,7.551666666666667,,5613.2,9053799.0,4452.7,1642.8,991.6,,,-6.6005130763201025,66.05679469821136,11.210398050365544,11.210398050365544,345.07866784256635,0.0,11.104785305486464,-755.6000000000001,-22.552958363769175,17.6655027435331,37.18042366691015,
Togo,TGO,2024.0,-362.6,,129.20916666666668,,,1703.6,989.6,5.233333333333333,,6.3,,,,4156.6,,1819.7,,2.8816666666666664,7.538333333333333,,6098.4,,4731.47,1703.6,1113.4,,,-5.945821854912765,68.15886134067954,3.7009982955928944,3.7009982955928944,271.7619325807062,0.0,12.10118935246367,-830.1,-21.284339046724586,18.257247802702352,,
Togo,TGO,2025.0,,,103.0,,,,,7.949999999999999,,,,,,,,,,2.1500000000000004,7.67,,,,,,,,,,,0.0,0.0,253.01827997202193,,0.0,,,,,
